Time,Temperature,Gas,Relative_Humididty,Pressure,Altitude,PM1,PM2.5,PM10
1708128107.8677473,27.045625,346530,36.47637541804497,1008.3841903866752,40.59018102440585,2,3,4
1708128108.8798032,27.047578125,346530,36.5003934586432,1008.3856081957887,40.57833070190811,2,3,4
1708128109.8917809,27.0485546875,346530,36.50049248150615,1008.3818945839587,40.609369815687074,2,3,4
1708128110.9038928,27.04953125,346892,36.500591505313494,1008.3781809570396,40.64040914814832,2,3,4
1708128111.91583,27.0497265625,348715,36.50061131018829,1008.3784996347287,40.63774556442406,2,3,4
1708128112.9277692,27.0501171875,348715,36.50660654917437,1008.3791369901824,40.632418398388026,2,3,4
1708128113.9397724,27.04953125,348715,36.506547126508195,1008.3746429420222,40.66998076276451,2,4,4
1708128114.9517524,27.049140625,348715,36.50055189567723,1008.3722365827058,40.690093763933,2,4,4
1708128115.9637809,27.0501171875,348349,36.5006509200512,1008.377367980953,40.64720419822756,2,4,4
1708128116.9757717,27.0501171875,348715,36.50660654917437,1008.3791369901824,40.632418398388026,3,4,4
1708128117.9877799,27.0497265625,349818,36.50656693402581,1008.3802686429518,40.62295978642666,3,4,4
1708128118.9998193,27.047578125,350187,36.5003934586432,1008.3803011881942,40.62268776599871,3,4,4
1708128120.0117471,27.0446484375,351300,36.488185968165276,1008.3755210047156,40.6626416872734,3,4,5
1708128121.0235777,27.0438671875,351300,36.494061863387415,1008.3760152819522,40.65851039234333,3,4,5
1708128122.0359058,27.040546875,351672,36.493725249844985,1008.374135705021,40.674220383402435,3,4,5
1708128123.047886,27.0368359375,350928,36.48143928661932,1008.3786946272356,40.636115771125574,3,4,6
1708128124.0598366,27.03625,351300,36.4754253721458,1008.3724316664945,40.688463199485774,3,4,6
1708128125.0717778,27.0352734375,351300,36.4753264140344,1008.3743761982531,40.67221027732687,3,4,6
1708128126.0837162,27.033125,352045,36.46915444813647,1008.3744086229017,40.67193926356188,2,4,5
1708128127.0957355,27.0317578125,353923,36.47497017264989,1008.3739468026237,40.6757992799045,2,4,5
1708128128.1077359,27.03078125,353169,36.48082567611419,1008.3705844315468,40.70390291209432,2,4,5
1708128129.1197197,27.0282421875,353545,36.480568366380986,1008.3770552540115,40.649818046558984,3,4,5
1708128130.1317053,27.02453125,353545,36.486146910035686,1008.3763070506684,40.656071715927055,3,4,5
1708128131.1437087,27.019453125,354300,36.47967772813073,1008.3804036793506,40.621831121982424,3,4,5
1708128132.1557007,27.014765625,354679,36.4851572204725,1008.3815996896096,40.61183460587242,3,4,5
1708128133.1676793,27.010078125,355059,36.48468220302762,1008.3774888858862,40.64619364537197,3,4,5
1708128134.179733,27.0040234375,355820,36.50193300496386,1008.3711471931779,40.6991991886481,3,4,5
1708128135.191717,26.99640625,355820,36.501160884633286,1008.3711002162776,40.69959183500156,3,4,5
1708128136.203763,26.99015625,356585,36.50052739294091,1008.3679773391657,40.72569376721098,3,4,5
1708128137.2157745,26.98703125,357353,36.52403204036034,1008.3664158576634,40.738745116815586,3,4,5
1708128138.2277517,26.9872265625,358125,36.524051846349664,1008.3667345555559,40.73608133906143,3,4,5
1708128139.239709,26.988203125,358511,36.5301068063426,1008.3700968839179,40.70797797701434,3,4,5
1708128140.2517018,26.98703125,357738,36.53594409520352,1008.3611093527506,40.783098662908564,3,4,5
1708128141.2636828,26.98625,358511,36.55373460790491,1008.3598345681054,40.79375376826535,2,2,3
1708128142.2756743,26.983515625,359288,36.57132883998057,1008.3624481251317,40.77190873694487,2,2,3
1708128143.287695,26.9798046875,358125,36.5530806007244,1008.3634681276869,40.763383208313,2,2,3
1708128144.2996743,26.97375,359288,36.55246626788659,1008.3712764326093,40.69811896864137,2,2,3
1708128145.3117986,26.96671875,358899,36.55770967165469,1008.3704157630106,40.70531269260997,3,3,4
1708128146.3237653,26.9591015625,360459,36.5628937046645,1008.3632924872677,40.764851270238275,3,3,4
1708128147.3357394,26.956953125,360068,36.5745901251868,1008.3650929621487,40.74980230310148,2,3,4
1708128148.3477356,26.95578125,360068,36.56851387062396,1008.372024455387,40.691866783224995,2,3,4
1708128149.3597035,26.9544140625,360851,36.56241805853534,1008.3680247292574,40.725297666289705,2,3,4
1708128150.3717508,26.951875,361637,36.57407471641817,1008.3656502287074,40.74514448849944,3,3,4
1708128151.384189,26.9516796875,360851,36.5919280281328,1008.3671002555969,40.73302470332912,3,3,4
1708128152.3961985,26.9512890625,361244,36.58593043275681,1008.3682315693785,40.72356883331472,3,3,4
1708128153.408146,26.9497265625,361244,36.609604825696444,1008.3586069439046,40.80401470009532,3,3,3
1708128154.4197953,26.9501171875,362428,36.597727528513374,1008.3610130966264,40.7839032055918,3,3,3
